A996,0,0.662679700366597,-47.5
A996,0,0.6749515466696822,-47.5
A996,0,0.7485826244881929,-47.5
A996,0,0.7424467013366504,-48.0
A996,0,0.7424467013366504,-48.0
A996,0,0.760854470791278,-47.5
A996,0,0.7853981633974483,-48.0
A996,0,0.8222137023067037,-48.0
A996,1636103457371100,0.9387962421860124,-47.5
A996,1636103457381948,0.9572040116406401,-47.5
A996,1636103457390910,0.9572040116406401,-47.5
A996,1636103457397432,0.9572040116406401,-47.5
A996,1636103457410713,0.9817477042468103,-47.5
A996,1636103457415004,0.9387962421860124,-47.5
A996,1636103457424145,0.9510680884890975,-47.5
A996,1636103457436632,0.9510680884890975,-47.5
A996,1636103457443593,0.9878836273983529,-47.5
A996,1636103457450435,0.9510680884890975,-47.5
A996,1636103457462941,0.9694758579437253,-47.5
A996,1636103457471390,0.9694758579437253,-47.0
A996,1636103457480303,0.9633399347921826,-47.5
A996,1636103457489494,0.9756117810952678,-47.5
A996,1636103457499257,0.9633399347921826,-47.5
A996,1636103457508656,0.9817477042468103,-47.5
A996,1636103457516425,0.9756117810952678,-47.5
A996,1636103457522164,0.9510680884890975,-47.5
A996,1636103457532892,0.9756117810952678,-47.5
A996,1636103457540051,0.9817477042468103,-47.5
A996,1636103457550267,0.9878836273983529,-47.5
A996,1636103457559822,0.9817477042468103,-47.5
A996,1636103457570558,0.9756117810952678,-47.5
A996,1636103457577060,0.9694758579437253,-47.5
A996,1636103457589213,0.9572040116406401,-47.5
A996,1636103457598762,0.9694758579437253,-47.5
A996,1636103457606435,0.9510680884890975,-47.5
A996,1636103457614056,0.9326603190344698,-47.5
A996,1636103457624906,0.944932165337555,-47.5
A996,1636103457630330,0.9265243958829272,-47.5
A996,1636103457641049,0.9326603190344698,-47.5
A996,1636103457649975,0.9572040116406401,-47.5
A996,1636103457658412,0.944932165337555,-47.5
A996,1636103457668498,0.9694758579437253,-47.5
A996,1636103457677885,0.944932165337555,-47.5
A996,1636103457685699,0.9510680884890975,-47.5
A996,1636103457695425,0.9633399347921826,-47.5
A996,1636103457704612,0.9756117810952678,-47.5
A996,1636103457713766,0.9510680884890975,-47.5
A996,1636103457719195,0.9694758579437253,-47.5
A996,1636103457728629,0.9572040116406401,-47.5
A996,1636103457741327,0.9633399347921826,-47.5
A996,1636103457746202,0.9633399347921826,-47.5
A996,1636103457759187,0.9572040116406401,-47.5
A996,1636103457765565,0.9633399347921826,-47.5
A996,1636103457775172,0.9510680884890975,-47.5
A996,1636103457784632,0.9572040116406401,-47.5
A996,1636103457794678,0.9878836273983529,-47.5
A996,1636103457802006,0.9940195505498954,-47.5
A996,1636103457812633,1.000155473701438,-47.5
A996,1636103457819979,1.000155473701438,-47.5
A996,1636103457831454,1.0062913968529805,-47.0
A996,1636103457837142,0.9878836273983529,-47.5
A996,1636103457847784,1.0062913968529805,-47.5
A996,1636103457856907,0.9878836273983529,-47.5
A996,1636103457864010,1.0062913968529805,-47.5
A996,1636103457875125,0.9940195505498954,-47.5
A996,1636103457883705,0.9940195505498954,-47.5
A996,1636103457893203,0.9940195505498954,-47.5
A996,1636103457900908,0.9940195505498954,-47.5
A996,1636103457912237,0.9878836273983529,-47.5
A996,1636103457919504,0.9633399347921826,-47.5
A996,1636103457928221,0.9510680884890975,-47.5
A996,1636103457938531,0.9817477042468103,-47.5
A996,1636103457946969,0.9817477042468103,-47.5
A996,1636103457955023,0.9694758579437253,-47.5
A996,1636103457965941,0.9756117810952678,-47.5
A996,1636103457971376,0.9756117810952678,-47.5
A996,1636103457980955,0.9940195505498954,-47.5
A996,1636103457992422,0.9572040116406401,-47.5
A996,1636103458001073,0.9694758579437253,-47.5
A996,1636103458010845,0.9756117810952678,-47.5
A996,1636103458019137,0.9694758579437253,-47.5
A996,1636103458025920,0.9387962421860124,-47.5
A996,1636103458038307,0.9572040116406401,-47.5
A996,1636103458046431,0.944932165337555,-47.5
A996,1636103458053518,0.944932165337555,-47.5
A996,1636103458063805,0.9387962421860124,-47.0
A996,1636103458073239,0.9510680884890975,-47.5
A996,1636103458082854,0.9633399347921826,-47.5
A996,1636103458088499,0.9510680884890975,-47.5
A996,1636103458100397,0.944932165337555,-47.5
A996,1636103458108207,0.9510680884890975,-47.5
A996,1636103458116929,0.9572040116406401,-47.5
A996,1636103458126945,0.944932165337555,-47.5
A996,1636103458137259,0.9633399347921826,-47.5
A996,1636103458142877,0.9694758579437253,-47.5
A996,1636103458154296,0.9510680884890975,-47.5
A996,1636103458163797,0.9572040116406401,-47.5
A996,1636103458177931,0.9633399347921826,-47.5
A996,1636103458186322,0.9387962421860124,-47.5
A996,1636103458193713,0.9326603190344698,-47.5
A996,1636103458206930,0.9694758579437253,-47.5
A996,1636103458211954,0.9633399347921826,-47.5
A996,1636103458223951,0.9572040116406401,-47.5
A996,1636103458234290,0.9878836273983529,-47.5
A996,1636103458241504,0.9510680884890975,-47.0
A996,1636103458250013,0.9633399347921826,-47.5
A996,1636103458259971,0.9756117810952678,-47.5
A996,1636103458268549,0.9694758579437253,-47.5
A996,1636103458278177,0.9633399347921826,-47.5
A996,1636103458287355,0.9756117810952678,-47.0
A996,1636103458294582,0.9633399347921826,-47.5
A996,1636103458304032,0.9694758579437253,-47.5
A996,1636103458314389,0.9756117810952678,-47.5
A996,1636103458321880,0.9817477042468103,-47.5
A996,1636103458330045,0.9572040116406401,-47.5
A996,1636103458341045,1.0062913968529805,-47.5
A996,1636103458350525,0.9572040116406401,-47.5
A996,1636103458357781,0.9572040116406401,-47.5
A996,1636103458369200,0.9633399347921826,-47.5
A996,1636103458376429,0.9756117810952678,-47.5
A996,1636103458384228,0.9817477042468103,-47.0
A996,1636103458394620,0.9756117810952678,-47.5
A996,1636103458402189,1.000155473701438,-47.5
A996,1636103458413205,0.9694758579437253,-47.5
A996,1636103458422327,0.9510680884890975,-47.5
A996,1636103458432397,0.9817477042468103,-47.5
A996,1636103458440466,0.9694758579437253,-47.0
A996,1636103458449337,0.9940195505498954,-47.5
A996,1636103458459012,1.012427320004523,-47.0
A996,1636103458464450,0.9878836273983529,-47.5
A996,1636103458477122,1.0246991663076084,-47.0
A996,1636103458484329,1.0185632431560658,-47.0
A996,1636103458494714,1.030835089459151,-47.0
A996,1636103458500116,1.055378782065321,-47.0
A996,1636103458513177,1.0676506283684062,-47.0
A996,1636103458521550,1.0615147052168636,-47.0
A996,1636103458532145,1.0615147052168636,-47.0
A996,1636103458539613,1.0615147052168636,-47.0
A996,1636103458545643,1.0799224746714913,-47.0
A996,1636103458555474,1.0676506283684062,-47.0
A996,1636103458566551,1.0615147052168636,-47.0
A996,1636103458576359,1.086058397823034,-47.0
A996,1636103458583675,1.0737865515199487,-47.0
A996,1636103458593673,1.0737865515199487,-47.0
A996,1636103458599989,1.0799224746714913,-47.0
A996,1636103458611992,1.1044661672776617,-47.0
A996,1636103458621622,1.1106020904292042,-47.0
A996,1636103458629748,1.1351457830353744,-47.0
A996,1636103458636227,1.1351457830353744,-47.0
A996,1636103458647383,1.1474176293384597,-47.0
