E200 0017 1510 0023 1520 7DAB,1536803366378068,5.384155219874786,-55.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536803366391431,5.341203757813988,-57.5,0.0,1
1002,1536803366430837,2.9543296518639304,-55.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366468196,5.390291143026328,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536803366483649,5.420970758784041,-56.0,0.0,1
1002,1536803366514962,2.9297859592577598,-55.5,0.0,2
1002,1536803366527770,2.985009267621643,-55.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366563785,5.353475604117073,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536803366580298,5.335067834662445,-56.0,0.0,1
1002,1536803366609915,2.8622908045907915,-55.5,0.0,2
1002,1536803366626936,2.8991063435000473,-55.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366661691,5.175533832722339,-55.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536803366674864,5.206213448480051,-55.5,0.0,1
1703 0003 6B03 5024 40A7 0E00,1536803366707963,4.525125978658827,-63.0,0.0,2
1002,1536803366712454,2.9604655750154727,-55.5,0.0,2
1703 0003 6B03 5024 40A7 0E00,1536803366731477,4.531261901810369,-64.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366766713,5.218485294783137,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536803366780053,5.285980449450105,-56.0,0.0,1
1002,1536803366814915,2.9543296518639304,-55.0,0.0,2
1703 0003 6B03 5024 40A7 0E00,1536803366820188,4.586485210174253,-63.5,0.0,2
1002,1536803366831140,2.9236500361062174,-55.0,0.0,2
1703 0003 6B03 5024 40A7 0E00,1536803366837804,4.488310439749571,-63.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366891542,5.236893064237764,-56.0,0.0,1
1703 0003 6B03 5024 40A7 0E00,1536803366909854,3.721320045806751,-62.0,0.0,2
1002,1536803366918357,2.9911451907731856,-55.0,0.0,2
1703 0003 6B03 5024 40A7 0E00,1536803366929666,4.457630823991859,-63.0,0.0,2
1002,1536803366935376,2.972737421318558,-55.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536803366973207,5.120310524358455,-57.0,0.0,1
1703 0003 8B03 5024 28A6 0E00,1536803366978929,5.9057086877559035,-62.0,0.0,1
