0013,1556807866053300,3.4145238882296227,-57.5,0.0,1
0012,1556807866058772,5.899572764604361,-60.0,0.0,1
0014,1556807866068331,2.942057805560845,-60.0,0.0,1
0027,1556807866073337,5.101902754903827,-64.5,0.0,1
0017,1556807866078307,2.71502864895377,-64.5,0.0,1
0032,1556807866084163,2.6966208794991426,-61.0,0.0,1
0014,1556807866124846,2.3714169524673867,-60.5,0.0,1
0024,1556807866131661,0.4508730060345636,-60.5,0.0,1
0032,1556807866136184,2.5554946470136635,-61.5,0.0,1
0013,1556807866140651,3.089319961197867,-58.0,0.0,1
0012,1556807866146461,5.543689221814892,-59.5,0.0,1
0011,1556807866163384,2.6352616479837168,-62.5,0.0,1
0037,1556807866167895,0.1870283105182331,-63.0,0.0,1
0036,1556807866177743,2.9666014981670155,-62.0,0.0,1
0016,1556807866187598,0.7269895478539796,-60.5,0.0,1
0039,1556807866216936,0.33429046615525504,-63.5,0.0,1
0032,1556807866281260,2.3714169524673867,-60.5,0.0,1
0013,1556807866286033,2.721164572105313,-57.0,0.0,1
0012,1556807866290253,5.445514451390212,-60.5,0.0,1
0024,1556807866295017,5.930252380362074,-59.5,0.0,1
0036,1556807866301488,2.6291257248321744,-62.0,0.0,1
0037,1556807866305668,5.954796072968245,-62.5,0.0,1
0017,1556807866310371,2.678213110044515,-62.5,0.0,1
0016,1556807866317076,0.3281545430037127,-60.5,0.0,1
0011,1556807866322079,2.1812033347695667,-63.5,0.0,1
0031,1556807866326140,3.801087046776804,-61.0,0.0,1
0039,1556807866331996,6.25545630739383,-62.5,0.0,1
0014,1556807866337416,1.8559994077378112,-59.5,0.0,1
0033,1556807866356657,0.819028395127118,-61.5,0.0,1
0031,1556807866385636,3.506562735502761,-62.0,0.0,1
0036,1556807866391236,2.843883035136164,-62.5,0.0,1
0013,1556807866395496,2.678213110044515,-58.0,0.0,1
0024,1556807866400163,5.967067919271329,-59.5,0.0,1
0016,1556807866404740,0.21770792627594648,-61.0,0.0,1
0037,1556807866411645,6.169553383272234,-63.5,0.0,1
0032,1556807866416222,1.8375916382831834,-61.0,0.0,1
0039,1556807866420721,0.009086539123499549,-63.5,0.0,1
0033,1556807866426874,0.3526982356098829,-63.5,0.0,1
0017,1556807866446355,2.494135415498238,-63.0,0.0,1
0027,1556807866453053,4.034252126535422,-62.0,0.0,1
0014,1556807866458380,1.745552791010045,-58.0,0.0,1
0020,1556807866467910,0.5674555459138722,-63.5,0.0,1
0012,1556807866484340,5.157126063267711,-62.5,0.0,1
0011,1556807866499681,2.310057720951961,-62.5,0.0,1
0016,1556807866559092,6.126601921211436,-59.5,0.0,1
0015,1556807866563266,0.4938244680953616,-64.0,0.0,1
0027,1556807866568232,3.6231452753820697,-63.5,0.0,1
0014,1556807866572551,1.5307954807060549,-59.0,0.0,1
0033,1556807866576831,0.009086539123499549,-61.5,0.0,1
0024,1556807866581663,5.328931911510903,-59.0,0.0,1
0003,1556807866591044,3.1629510390163773,-64.0,0.0,1
0013,1556807866606433,2.0891644874964284,-58.0,0.0,1
0032,1556807866621424,1.5614750964637683,-61.5,0.0,1
0039,1556807866627657,5.795262071028137,-63.5,0.0,1
0020,1556807866639923,0.3956496976706809,-64.0,0.0,1
0011,1556807866663749,1.4571644028875443,-63.0,0.0,1
0017,1556807866685734,1.8437275614347257,-61.0,0.0,1
0036,1556807866734484,1.6535139437369066,-63.5,0.0,1
0014,1556807866756666,1.2362711694320119,-58.5,0.0,1
0027,1556807866768427,3.4145238882296227,-63.5,0.0,1
0015,1556807866776408,5.592776607027233,-63.5,0.0,1
0012,1556807866781877,4.089475434899304,-64.5,0.0,1
0013,1556807866789550,1.573746942766853,-57.5,0.0,1
0016,1556807866794053,5.75231060896734,-61.0,0.0,1
0024,1556807866799252,4.930096906660636,-58.5,0.0,1
0032,1556807866803574,0.8497080108848305,-61.5,0.0,1
0036,1556807866811956,1.1810478610681292,-62.5,0.0,1
0034,1556807866816706,4.310368668354837,-65.0,0.0,1
0033,1556807866836000,5.7584465321188825,-63.5,0.0,1
0017,1556807866842682,1.512387711251428,-62.5,0.0,1
0024,1556807866901085,4.782834751023614,-59.0,0.0,1
0014,1556807866905735,1.009242012824937,-59.0,0.0,1
0032,1556807866910140,0.8681157803394584,-61.0,0.0,1
0034,1556807866915074,4.064931742293135,-63.0,0.0,1
0017,1556807866924062,1.1871837842196715,-61.0,0.0,1
0036,1556807866928462,0.37110600506451075,-63.0,0.0,1
0037,1556807866932801,4.206057974778613,-65.0,0.0,1
0033,1556807866938910,5.697087300603457,-63.0,0.0,1
0013,1556807866943225,1.0767371674919053,-58.0,0.0,1
0039,1556807866947499,5.218485294783137,-62.5,0.0,1
0031,1556807866959060,1.7087372521007893,-62.0,0.0,1
0027,1556807866964232,2.9788733444701005,-64.5,0.0,1
0016,1556807866969917,5.445514451390212,-61.0,0.0,1
0005,1556807866982874,4.285824975748667,-64.0,0.0,1
0012,1556807866994262,3.4881549660481332,-63.5,0.0,1
0013,1556807867024715,0.6226788542777557,-58.0,0.0,1
0024,1556807867029631,4.660116287992763,-58.0,0.0,1
0033,1556807867035891,5.292116372601647,-61.5,0.0,1
0036,1556807867040254,0.6779021626416384,-63.0,0.0,1
0017,1556807867044781,0.837436164581745,-62.0,0.0,1
0032,1556807867051603,0.3833778513675954,-61.5,0.0,1
0005,1556807867057562,4.1569705895662725,-64.5,0.0,1
0014,1556807867063374,0.5735914690654154,-59.0,0.0,1
0034,1556807867067891,3.6108734290789846,-62.5,0.0,1
0016,1556807867081998,5.384155219874786,-60.0,0.0,1
0031,1556807867088361,1.0031060896733948,-63.0,0.0,1
0037,1556807867102388,4.163106512717816,-63.5,0.0,1
0011,1556807867111087,1.1871837842196715,-65.0,0.0,1
0022,1556807867122730,1.7332809447069595,-64.0,0.0,1
0012,1556807867135314,2.438912107134355,-62.0,0.0,1
0039,1556807867153285,4.752155135265902,-63.5,0.0,1
0032,1556807867212122,6.132737844362978,-60.5,0.0,1
0013,1556807867217016,0.2852030809429147,-58.0,0.0,1
0024,1556807867221263,4.040388049686964,-58.0,0.0,1
0017,1556807867226366,0.5306400070046173,-60.5,0.0,1
0034,1556807867230663,3.2059025010771753,-63.5,0.0,1
0031,1556807867236690,0.6410866237323836,-62.5,0.0,1
0021,1556807867246137,2.267106258891163,-63.5,0.0,1
0016,1556807867251171,5.2307571410862215,-60.5,0.0,1
0033,1556807867255727,4.746019212114359,-62.5,0.0,1
0036,1556807867263136,0.1195331558512649,-62.5,0.0,1
0012,1556807867267884,1.849863484586269,-63.0,0.0,1
0022,1556807867274021,1.536931403857598,-63.0,0.0,1
0025,1556807867278491,2.45118395343744,-61.0,0.0,1
0014,1556807867283774,0.21157200312440416,-60.0,0.0,1
0035,1556807867288280,0.880387626642543,-63.0,0.0,1
0003,1556807867315405,1.1687760147650437,-66.0,0.0,1
0015,1556807867322687,5.341203757813988,-64.0,0.0,1
0032,1556807867348305,5.9916116118775,-61.5,0.0,1
0022,1556807867352485,1.346717786159778,-61.0,0.0,1
0003,1556807867356664,1.7946401762223854,-65.0,0.0,1
0031,1556807867360975,0.291339004094457,-62.5,0.0,1
0013,1556807867365654,6.169553383272234,-58.0,0.0,1
0035,1556807867370466,1.0890090137949908,-64.5,0.0,1
0034,1556807867375304,2.8377471119846214,-61.5,0.0,1
0024,1556807867379704,3.9667569718684534,-57.5,0.0,1
0027,1556807867384368,1.6964654057977047,-64.0,0.0,1
0025,1556807867388764,2.5554946470136635,-62.5,0.0,1
0014,1556807867395651,6.25545630739383,-60.5,0.0,1
0017,1556807867400622,0.15021277160897828,-62.5,0.0,1
0021,1556807867406148,1.8989508697986093,-63.0,0.0,1
0012,1556807867414951,1.5430673270091404,-62.0,0.0,1
0016,1556807867420872,4.856465828842126,-61.5,0.0,1
0015,1556807867425122,5.052815369691487,-64.0,0.0,1
0033,1556807867429327,4.451494900840316,-61.0,0.0,1
0036,1556807867454563,5.684815454300372,-64.0,0.0,1
0034,1556807867502912,2.813203419378451,-62.5,0.0,1
0014,1556807867508138,6.022291227635213,-59.0,0.0,1
0022,1556807867512902,1.346717786159778,-61.5,0.0,1
0017,1556807867517404,0.01522246227504187,-63.0,0.0,1
0013,1556807867521963,5.770718378421967,-57.0,0.0,1
0035,1556807867526106,0.6963099320962662,-62.5,0.0,1
0031,1556807867531362,6.237048537939202,-61.5,0.0,1
0033,1556807867536243,4.212193897930156,-62.0,0.0,1
0012,1556807867541798,0.9110672424002564,-60.5,0.0,1
0016,1556807867546088,4.917825060357551,-62.0,0.0,1
0021,1556807867551658,1.4326207102813742,-61.5,0.0,1
0024,1556807867557813,3.6047375059274422,-58.0,0.0,1
0025,1556807867562077,1.6535139437369066,-62.0,0.0,1
0032,1556807867566136,5.56209699126952,-61.0,0.0,1
0027,1556807867571758,1.260814862038182,-64.5,0.0,1
0003,1556807867576983,0.8067565488240325,-66.0,0.0,1
0015,1556807867581485,4.801242520478242,-65.0,0.0,1
0011,1556807867632047,5.378019296723243,-66.5,0.0,1
0037,1556807867637563,2.18733925792111,-64.5,0.0,1
0025,1556807867656947,1.4387566334329165,-60.5,0.0,1
0022,1556807867661205,1.0460575517341928,-61.5,0.0,1
0033,1556807867665324,3.8379025856860594,-61.0,0.0,1
0014,1556807867669516,5.506873682905637,-60.0,0.0,1
0011,1556807867675130,4.77056290472053,-66.0,0.0,1
0012,1556807867679649,0.6594943931870114,-59.5,0.0,1
0024,1556807867683909,3.377708349320367,-58.0,0.0,1
0013,1556807867688321,5.3166600652078175,-57.5,0.0,1
0031,1556807867697372,5.77685430157351,-61.0,0.0,1
0015,1556807867701652,4.746019212114359,-65.0,0.0,1
