AA10,1557841102890895,0.733125471005522,-62.5,0.0,1
AA10,1557841102907839,4.163106512717816,-56.0,0.0,2
AA10,1557841102920928,4.034252126535422,-56.0,0.0,2
AA10,1557841102949185,6.114330074908351,-59.0,0.0,1
AA10,1557841102961962,5.6541358385426586,-58.5,0.0,1
AA10,1557841102979122,3.5986015827758995,-57.0,0.0,2
AA10,1557841102988766,3.469747196593506,-57.0,0.0,2
AA10,1557841103016781,5.378019296723243,-55.5,0.0,1
AA10,1557841103025553,5.249164910540849,-55.5,0.0,1
AA10,1557841103046083,2.745708264711483,-58.5,0.0,2
AA10,1557841103053587,2.659805340589887,-59.0,0.0,2
AA10,1557841103085308,4.758291058417444,-53.0,0.0,1
AA10,1557841103093479,4.752155135265902,-52.5,0.0,1
AA10,1557841103108892,2.0032615633748323,-59.0,0.0,2
AA10,1557841103118977,1.8559994077378112,-59.0,0.0,2
AA10,1557841103157124,4.334912360961007,-50.0,0.0,1
AA10,1557841103164876,4.334912360961007,-49.5,0.0,1
AA10,1557841103184318,0.9908342433703092,-58.0,0.0,2
AA10,1557841103192010,0.8987953960971709,-58.5,0.0,2
AA10,1557841103222949,4.064931742293135,-49.0,0.0,1
AA10,1557841103232229,4.021980280232336,-49.0,0.0,1
AA10,1557841103246297,0.37110600506451075,-57.0,0.0,2
AA10,1557841103257092,0.24225161888211666,-57.0,0.0,2
AA10,1557841103284837,3.758135584716006,-48.0,0.0,1
AA10,1557841103296858,3.715184122655208,-47.5,0.0,1
AA10,1557841103314664,6.120465998059894,-55.5,0.0,2
AA10,1557841103323335,6.0529708433929255,-55.5,0.0,2
AA10,1557841103352650,3.426795734532708,-47.5,0.0,1
AA10,1557841103363985,3.3715724261688247,-48.0,0.0,1
AA10,1557841103381152,5.727766916361169,-54.0,0.0,2
AA10,1557841103388333,5.672543607997286,-54.0,0.0,2
AA10,1557841103419262,3.0463684991370688,-48.0,0.0,1
AA10,1557841103430679,2.997281113924728,-48.0,0.0,1
AA10,1557841103443429,5.48846591345101,-53.0,0.0,2
AA10,1557841103455460,5.414834835632499,-53.0,0.0,2
AA10,1557841103481368,2.6659412637414297,-48.5,0.0,1
AA10,1557841103495041,2.5677664933167486,-48.5,0.0,1
AA10,1557841103516694,5.101902754903827,-52.0,0.0,2
AA10,1557841103525970,5.1264464475099984,-51.5,0.0,2
AA10,1557841103556200,2.101436333799514,-49.0,0.0,1
AA10,1557841103566050,2.0462130254356303,-49.0,0.0,1
AA10,1557841103583638,4.807378443629785,-52.0,0.0,2
AA10,1557841103589746,4.715339596356646,-52.5,0.0,2
AA10,1557841103623615,1.5307954807060549,-49.5,0.0,1
AA10,1557841103629980,1.451028479736002,-50.0,0.0,1
AA10,1557841103646609,4.426951208234145,-52.0,0.0,2
