A998,922.125,922.125,1642424540274980,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540285092,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540294919,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540303048,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540313653,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540318871,-43.5,2.3193789512830896,22.5,22.5
A998,922.125,922.125,1642424540327818,-43.5,2.3316507975861747,22.5,22.5
A998,922.125,922.125,1642424540338184,-43.5,2.3316507975861747,22.5,22.5
A998,922.125,922.125,1642424540348467,-43.5,2.325514874434632,22.5,22.5
A998,922.125,922.125,1642424540356568,-43.5,2.337786720737717,22.5,22.5
A998,922.125,922.125,1642424540363181,-43.5,2.313243028131547,22.5,22.5
A998,922.125,922.125,1642424540376659,-43.5,2.337786720737717,22.5,22.5
A998,923.125,922.125,1642424540498314,-44.0,2.3316507975861747,30.0,30.0
A998,923.125,922.125,1642424540507307,-44.5,2.325514874434632,30.0,30.0
A998,923.125,922.125,1642424540515755,-44.0,2.3316507975861747,30.0,30.0
A998,923.125,922.125,1642424540528161,-44.0,2.350058567040802,30.0,30.0
A998,923.125,922.125,1642424540536323,-44.0,2.337786720737717,30.0,30.0
A998,923.125,922.125,1642424540546580,-44.5,2.356194490192345,30.0,30.0
A998,923.125,922.125,1642424540552303,-44.0,2.350058567040802,30.0,30.0
A998,923.125,922.125,1642424540562685,-44.0,2.3623304133438876,30.0,30.0
A998,923.125,922.125,1642424540573086,-44.0,2.356194490192345,30.0,30.0
A998,923.125,922.125,1642424540581429,-44.5,2.3623304133438876,30.0,30.0
A998,923.125,922.125,1642424540588314,-44.0,2.356194490192345,30.0,30.0
A998,923.625,922.125,1642424540683438,-44.0,2.3071071049800045,20.0,20.0
A998,923.625,922.125,1642424540691857,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424540701644,-44.0,2.2886993355253766,20.0,20.0
A998,923.625,922.125,1642424540709787,-44.0,2.3071071049800045,20.0,20.0
A998,923.625,922.125,1642424540720116,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424540726062,-44.0,2.3009711818284617,20.0,20.0
A998,923.625,922.125,1642424540735857,-44.0,2.3193789512830896,20.0,20.0
A998,923.625,922.125,1642424540747290,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424540756245,-44.0,2.325514874434632,20.0,20.0
A998,923.625,922.125,1642424540763060,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424540773107,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424540781819,-44.0,2.3193789512830896,20.0,20.0
A998,922.625,922.125,1642424540864701,-44.0,2.36846633649543,30.0,30.0
A998,922.625,922.125,1642424540878319,-44.0,2.3746022596469727,30.0,30.0
A998,922.625,922.125,1642424540882258,-44.5,2.380738182798515,30.0,30.0
A998,922.625,922.125,1642424540893319,-44.5,2.3746022596469727,30.0,30.0
A998,922.625,922.125,1642424540903254,-44.0,2.386874105950058,30.0,30.0
A998,922.625,922.125,1642424540911697,-44.5,2.36846633649543,30.0,30.0
A998,922.625,922.125,1642424540918635,-44.5,2.3746022596469727,30.0,30.0
A998,922.625,922.125,1642424540929041,-44.0,2.3930100291016,30.0,30.0
A998,922.625,922.125,1642424540941037,-44.0,2.386874105950058,30.0,30.0
A998,922.625,922.125,1642424540950919,-44.5,2.386874105950058,30.0,30.0
A998,921.625,922.125,1642424541046895,-43.0,2.399145952253143,25.0,25.0
A998,921.625,922.125,1642424541056980,-43.0,2.405281875404685,25.0,25.0
A998,921.625,922.125,1642424541066833,-43.0,2.411417798556228,25.0,25.0
A998,921.625,922.125,1642424541073554,-43.0,2.411417798556228,25.0,25.0
A998,921.625,922.125,1642424541081702,-43.0,2.399145952253143,25.0,25.0
A998,921.625,922.125,1642424541091147,-43.0,2.411417798556228,25.0,25.0
A998,921.625,922.125,1642424541104137,-43.0,2.399145952253143,25.0,25.0
A998,921.625,922.125,1642424541109552,-43.0,2.3930100291016,25.0,25.0
A998,921.625,922.125,1642424541118527,-43.0,2.405281875404685,25.0,25.0
A998,922.125,922.125,1642424541218867,-44.5,2.350058567040802,30.0,30.0
A998,922.125,922.125,1642424541227843,-44.5,2.3746022596469727,30.0,30.0
A998,922.125,922.125,1642424541234876,-44.0,2.386874105950058,30.0,30.0
A998,922.125,922.125,1642424541247171,-44.0,2.350058567040802,30.0,30.0
A998,922.125,922.125,1642424541252016,-44.5,2.3623304133438876,30.0,30.0
A998,922.125,922.125,1642424541261809,-44.0,2.3746022596469727,30.0,30.0
A998,922.125,922.125,1642424541272144,-44.5,2.3746022596469727,30.0,30.0
A998,922.125,922.125,1642424541279423,-44.5,2.36846633649543,30.0,30.0
A998,922.125,922.125,1642424541292459,-44.5,2.3746022596469727,30.0,30.0
A998,922.125,922.125,1642424541300379,-44.0,2.350058567040802,30.0,30.0
A998,923.625,922.125,1642424541390767,-44.0,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424541399904,-44.5,2.2948352586769194,20.0,20.0
A998,923.625,922.125,1642424541409560,-44.0,2.270291566070749,20.0,20.0
A998,923.625,922.125,1642424541418433,-44.5,2.2886993355253766,20.0,20.0
A998,923.625,922.125,1642424541428026,-44.0,2.2764274892222915,20.0,20.0
A998,923.625,922.125,1642424541436330,-44.5,2.270291566070749,20.0,20.0
A998,923.625,922.125,1642424541444494,-44.5,2.270291566070749,20.0,20.0
A998,923.625,922.125,1642424541453803,-44.0,2.2641556429192065,20.0,20.0
A998,923.625,922.125,1642424541462779,-44.0,2.2641556429192065,20.0,20.0
A998,923.625,922.125,1642424541469664,-44.5,2.2518837966161214,20.0,20.0
A998,924.125,922.125,1642424541561606,-44.0,2.3193789512830896,27.5,27.5
A998,924.125,922.125,1642424541573124,-44.0,2.3439226438892597,27.5,27.5
A998,924.125,922.125,1642424541580873,-44.0,2.3071071049800045,27.5,27.5
A998,924.125,922.125,1642424541589380,-44.0,2.3316507975861747,27.5,27.5
A998,924.125,922.125,1642424541598326,-44.0,2.3316507975861747,27.5,27.5
A998,924.125,922.125,1642424541607166,-43.5,2.3009711818284617,27.5,27.5
A998,924.125,922.125,1642424541618350,-43.5,2.3193789512830896,27.5,27.5
A998,924.125,922.125,1642424541623572,-44.0,2.3193789512830896,27.5,27.5
A998,924.125,922.125,1642424541632983,-44.0,2.313243028131547,27.5,27.5
A998,924.125,922.125,1642424541645128,-43.5,2.2948352586769194,27.5,27.5
A998,924.125,922.125,1642424541651636,-43.5,2.3193789512830896,27.5,27.5
A998,924.125,922.125,1642424541664548,-44.0,2.3071071049800045,27.5,27.5
A998,923.125,922.125,1642424541752656,-43.5,2.270291566070749,25.0,25.0
A998,923.125,922.125,1642424541761084,-43.0,2.3009711818284617,25.0,25.0
A998,923.125,922.125,1642424541768946,-43.5,2.2764274892222915,25.0,25.0
A998,923.125,922.125,1642424541778423,-43.0,2.282563412373834,25.0,25.0
A998,923.125,922.125,1642424541788864,-43.0,2.3071071049800045,25.0,25.0
A998,923.125,922.125,1642424541798095,-43.5,2.2764274892222915,25.0,25.0
A998,923.125,922.125,1642424541805808,-43.0,2.270291566070749,25.0,25.0
A998,923.125,922.125,1642424541814592,-43.5,2.2886993355253766,25.0,25.0
A998,923.125,922.125,1642424541823067,-43.0,2.3009711818284617,25.0,25.0
A998,923.125,922.125,1642424541833403,-43.0,2.3071071049800045,25.0,25.0
A998,923.125,922.125,1642424541843327,-43.0,2.3009711818284617,25.0,25.0
A998,923.125,922.125,1642424541849278,-43.5,2.3009711818284617,25.0,25.0
A998,923.125,922.125,1642424541934142,-43.0,2.3071071049800045,25.0,25.0
A998,923.125,922.125,1642424541940384,-43.0,2.3193789512830896,25.0,25.0
A998,923.125,922.125,1642424541951598,-43.5,2.3193789512830896,25.0,25.0
A998,923.125,922.125,1642424541959724,-43.5,2.325514874434632,25.0,25.0
A998,923.125,922.125,1642424541968948,-43.5,2.325514874434632,25.0,25.0
