AA10,1556886421929359,5.427106681935584,-62.0,0.0,1
AA10,1556886421940360,5.574368837572605,-63.0,0.0,1
AA10,1556886421982339,5.666407684845744,-62.0,0.0,1
AA10,1556886421993959,4.831922136235955,-61.0,0.0,1
AA10,1556886422041843,5.052815369691487,-60.0,0.0,1
AA10,1556886422052368,5.052815369691487,-60.0,0.0,1
AA10,1556886422093975,4.84419398253904,-59.5,0.0,1
AA10,1556886422107612,4.206057974778613,-59.5,0.0,1
AA10,1556886422150186,4.328776437809465,-59.5,0.0,1
AA10,1556886422167758,4.058795819141592,-58.5,0.0,1
AA10,1556886422208221,4.089475434899304,-58.5,0.0,1
AA10,1556886422220960,3.819494816231432,-59.0,0.0,1
AA10,1556886422260689,3.733591892109836,-59.5,0.0,1
AA10,1556886422273604,3.5740578901697293,-60.0,0.0,1
AA10,1556886422309568,3.6660967374428677,-59.5,0.0,1
AA10,1556886422320677,3.353164656714197,-60.5,0.0,1
AA10,1556886422372619,2.5923101859229187,-61.0,0.0,1
AA10,1556886422388223,2.5739024164682913,-62.0,0.0,1
AA10,1556886422432149,1.849863484586269,-62.5,0.0,1
AA10,1556886422444046,2.040077102284088,-64.0,0.0,1
AA10,1556886422485694,1.3958051713721185,-65.5,0.0,1
AA10,1556886422503423,1.1196886295527033,-65.5,0.0,1
AA10,1556886422613269,5.5498251449664355,-65.5,0.0,1
AA10,1556886422660523,4.923960983509094,-64.5,0.0,1
AA10,1556886422671995,5.678679531148829,-65.0,0.0,1
AA10,1556886422725010,4.739883288962816,-61.5,0.0,1
AA10,1556886422785475,3.8501744319891444,-63.5,0.0,1
AA10,1556886422825531,3.776543354170634,-61.5,0.0,1
AA10,1556886422838840,3.733591892109836,-62.0,0.0,1
AA10,1556886422889342,3.561786043866644,-63.5,0.0,1
AA10,1556886422903288,3.5556501207151014,-61.5,0.0,1
AA10,1556886422951013,2.8254752656815363,-63.5,0.0,1
AA10,1556886422959734,2.6413975711352595,-63.5,0.0,1
AA10,1556886423008825,2.1382518727087687,-63.0,0.0,1
AA10,1556886423021925,2.230290719981908,-65.0,0.0,1
AA10,1556886423481684,1.322174093553608,-67.0,0.0,1
AA10,1556886423490169,0.9724264739156814,-67.0,0.0,1
AA10,1556886423536665,0.4201933902768511,-65.5,0.0,1
AA10,1556886423545167,0.17475646421514845,-64.5,0.0,1
AA10,1556886423584845,0.7147177015508941,-65.0,0.0,1
AA10,1556886423604061,6.2431844610907445,-63.0,0.0,1
AA10,1556886423645204,5.819805763634308,-64.0,0.0,1
AA10,1556886423655490,6.273864076848458,-63.0,0.0,1
AA10,1556886423703922,5.917980534058989,-63.5,0.0,1
AA10,1556886423712428,5.635728069088031,-63.0,0.0,1
AA10,1556886423755583,5.335067834662445,-63.5,0.0,1
AA10,1556886423766783,5.224621217934679,-62.5,0.0,1
AA10,1556886423813187,5.476194067147924,-63.5,0.0,1
AA10,1556886423819365,5.224621217934679,-63.5,0.0,1
AA10,1556886423862724,4.439223054537231,-64.0,0.0,1
AA10,1556886423878202,4.439223054537231,-63.5,0.0,1
AA10,1556886423919610,4.242873513687869,-63.0,0.0,1
AA10,1556886423931396,3.715184122655208,-63.5,0.0,1
AA10,1556886423972356,3.064776268591696,-65.0,0.0,1
AA10,1556886423980349,3.3593005798657396,-65.5,0.0,1
AA10,1556886424186433,6.1818252295753195,-67.0,0.0,1
AA10,1556886424199867,6.120465998059894,-68.0,0.0,1
AA10,1556886424238599,5.881164995149733,-65.5,0.0,1
AA10,1556886424256541,5.770718378421967,-63.0,0.0,1
AA10,1556886424298780,5.267572679995477,-62.5,0.0,1
AA10,1556886424312421,5.2123493716315945,-63.0,0.0,1
AA10,1556886424362629,4.966912445569891,-63.5,0.0,1
AA10,1556886424369964,4.7276114426597315,-62.0,0.0,1
