E200 0017 1510 0023 1520 7DAB,1536805266999387,3.985164741323081,-59.0,0.0,1
1001,1536805267005684,3.113863653804037,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267019081,4.273553129445581,-59.5,0.0,1
1001,1536805267023674,3.083184038046324,-58.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267042637,2.9666014981670155,-59.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267048740,3.6660967374428677,-66.0,0.0,2
1002,1536805267053598,3.1874947316225475,-57.5,0.0,2
1002,1536805267064670,3.107727730652494,-57.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267072096,2.7518441878630258,-59.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267087678,3.9115336635045703,-66.5,0.0,2
1001,1536805267123582,3.0034170370762707,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267127901,4.328776437809465,-60.5,0.0,1
1001,1536805267142488,3.040232575985526,-57.5,0.0,1
1002,1536805267170212,3.1199995769555793,-58.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267187716,3.40838796507808,-65.5,0.0,2
1002,1536805267198475,3.083184038046324,-57.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267204943,2.843883035136164,-57.5,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267225893,3.3408928104111117,-65.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267259474,3.856310355140687,-60.0,0.0,1
1001,1536805267267361,3.052504422288611,-56.5,0.0,1
1001,1536805267278435,3.101591807500952,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267285440,4.0956113580508475,-61.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267301119,2.813203419378451,-56.5,0.0,2
1002,1536805267314654,3.2611258094410585,-58.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267319119,3.6231452753820697,-66.5,0.0,2
1002,1536805267330561,3.1874947316225475,-58.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267336411,2.8254752656815363,-56.5,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267363933,3.6967763532005806,-67.0,0.0,2
1001,1536805267399892,3.095455884349409,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267406383,3.807222969928347,-60.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267419060,3.7826792773221762,-62.0,0.0,1
1001,1536805267423956,3.095455884349409,-56.5,0.0,1
1002,1536805267448077,3.2549898862895157,-57.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267454203,2.6904849563476,-56.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267459422,3.389980195623452,-65.5,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267476858,3.420659811381165,-66.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267482318,2.678213110044515,-55.5,0.0,2
1002,1536805267487322,3.138407346410207,-58.0,0.0,2
1001,1536805267530492,3.3163491178049416,-57.0,0.0,1
1001,1536805267543397,3.2979413483503137,-56.5,0.0,1
1703 0003 8B03 5024 5CA7 0E00,1536805267560466,3.3163491178049416,-66.0,0.0,2
1002,1536805267566589,3.1936306547740902,-58.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267576737,2.6413975711352595,-55.0,0.0,2
1002,1536805267586002,3.1936306547740902,-58.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267591785,2.5861742627713764,-55.0,0.0,2
1703 0003 8B03 5024 5CA7 0E00,1536805267604498,3.2856695020472286,-67.5,0.0,2
1001,1536805267644161,3.3470287335626545,-56.0,0.0,1
1001,1536805267653515,3.3408928104111117,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267678206,2.5677664933167486,-54.5,0.0,2
1002,1536805267683327,3.2488539631379734,-58.5,0.0,2
1002,1536805267718419,3.181358808471005,-58.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267730141,2.4573198765889823,-54.0,0.0,2
1001,1536805267770339,3.353164656714197,-55.5,0.0,1
1001,1536805267786510,3.310213194653399,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267806102,2.42664026083127,-54.0,0.0,2
1002,1536805267810715,3.1997665779256326,-58.5,0.0,2
1002,1536805267827404,3.1629510390163773,-58.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267832281,2.383688798770472,-53.5,0.0,2
1001,1536805267882748,3.4881549660481332,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267887070,2.353009183012759,-61.0,0.0,1
1001,1536805267900239,3.426795734532708,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267908257,2.2364266431334503,-59.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267929270,2.3407373367096738,-53.5,0.0,2
1002,1536805267933935,3.156815115864835,-59.0,0.0,2
1703 0003 4B03 5024 D4A7 0E00,1536805267945615,5.942524226665159,-67.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805267951729,2.322329567255046,-53.0,0.0,2
1002,1536805267956957,3.2365821168348883,-59.0,0.0,2
1001,1536805267991341,3.2856695020472286,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805267997534,2.248698489436535,-61.0,0.0,1
1001,1536805268010203,3.420659811381165,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268016541,1.9173586392532371,-59.0,0.0,1
1002,1536805268034714,3.2733976557441435,-59.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268039996,2.254834412588078,-53.0,0.0,2
1703 0003 4B03 5024 D4A7 0E00,1536805268044557,5.850485379392021,-68.0,0.0,2
1703 0003 4B03 5024 D4A7 0E00,1536805268061323,5.850485379392021,-66.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268066028,2.21188295052728,-52.5,0.0,2
1002,1536805268070570,3.2427180399864306,-59.5,0.0,2
1001,1536805268104976,3.4145238882296227,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268114344,1.8253197919800979,-59.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268125874,1.6289702511307365,-59.0,0.0,1
1001,1536805268130367,3.3470287335626545,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268154392,2.1198441032541417,-52.0,0.0,2
1703 0003 4B03 5024 D4A7 0E00,1536805268159941,5.420970758784041,-67.0,0.0,2
1002,1536805268164685,3.445203503987335,-60.0,0.0,2
1002,1536805268178947,3.518834581805846,-60.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268183789,2.1198441032541417,-52.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268227996,1.408077017675204,-59.0,0.0,1
1001,1536805268232963,3.5986015827758995,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268245871,1.4448925565844597,-58.5,0.0,1
1001,1536805268252834,3.5863297364728144,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268275049,2.0339411791325457,-51.0,0.0,2
1002,1536805268291071,3.6538248911397826,-61.5,0.0,2
1002,1536805268306121,3.7397278152613787,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268315716,2.058484871738716,-51.5,0.0,2
1001,1536805268348465,3.770407431019091,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268353126,1.3283100167051503,-57.0,0.0,1
1001,1536805268371674,3.7519996615644637,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268376176,1.1687760147650437,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268406329,2.058484871738716,-51.0,0.0,2
1002,1536805268410998,3.86244627829223,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268423773,2.0278052559810034,-51.0,0.0,2
1002,1536805268428254,3.7519996615644637,-61.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268468383,1.0583293980372774,-57.0,0.0,1
1001,1536805268473970,3.6415530448366975,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268488692,1.2301352462804696,-58.0,0.0,1
1001,1536805268494284,3.6354171216851547,-56.0,0.0,1
1002,1536805268517476,3.721320045806751,-61.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268523025,2.0278052559810034,-51.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268539576,2.015533409677918,-51.0,0.0,2
1002,1536805268544371,3.6722326605944104,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268587360,1.217863399977384,-58.0,0.0,1
1001,1536805268593659,3.5249705049573885,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268604697,1.174911937916586,-57.5,0.0,1
1001,1536805268613439,3.5126986586543034,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268633602,2.0278052559810034,-51.0,0.0,2
1002,1536805268638597,3.8808540477468574,-61.5,0.0,2
1002,1536805268651591,3.807222969928347,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268662114,1.935766408707864,-51.5,0.0,2
1001,1536805268698101,3.40838796507808,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268709452,1.2301352462804696,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268721757,1.2117274768258417,-58.5,0.0,1
1001,1536805268727272,3.537242351260474,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268748334,1.9909897170717477,-51.5,0.0,2
1002,1536805268755129,3.819494816231432,-61.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268766844,1.99712564022329,-51.5,0.0,2
1002,1536805268772873,3.844038508837602,-61.0,0.0,2
1001,1536805268808283,3.5740578901697293,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268817344,1.1196886295527033,-58.0,0.0,1
1001,1536805268831897,3.445203503987335,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268838344,1.113552706401161,-58.5,0.0,1
1002,1536805268864854,3.874718124595315,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268869773,1.9787178707686621,-51.5,0.0,2
1002,1536805268883241,3.8992618172014852,-61.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268896341,1.9725819476171198,-51.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805268936937,1.0215138591280226,-58.0,0.0,1
1002,1536805268941380,5.807533917331223,-59.5,0.0,1
1001,1536805268945606,3.721320045806751,-57.0,0.0,1
1001,1536805268957990,3.5004268123512183,-57.0,0.0,1
1002,1536805268962543,5.936388303513617,-60.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268967446,1.0460575517341928,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805268985959,1.99712564022329,-51.5,0.0,2
1002,1536805268996779,3.9115336635045703,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269008657,1.954174178162492,-51.5,0.0,2
1002,1536805269019543,4.230601667384784,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269055662,0.9049313192487132,-58.0,0.0,1
1001,1536805269061362,3.5311064281089313,-57.0,0.0,1
1002,1536805269065651,5.764582455270425,-60.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269080449,0.7147177015508941,-58.0,0.0,1
1001,1536805269085737,3.5004268123512183,-57.5,0.0,1
1002,1536805269092889,5.77685430157351,-60.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269113952,1.8805431003439814,-51.5,0.0,2
1002,1536805269118734,4.199922051627071,-61.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269132567,1.9234945624047795,-51.5,0.0,2
1002,1536805269139676,4.218329821081698,-61.5,0.0,2
1002,1536805269177419,5.715495070058084,-60.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269182179,0.8497080108848305,-58.0,0.0,1
1001,1536805269187339,3.5801938133212716,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269201154,0.7453973173086066,-57.5,0.0,1
1001,1536805269205571,3.702912276352123,-58.0,0.0,1
1002,1536805269211509,5.703223223754999,-59.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269267127,1.849863484586269,-51.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269279028,1.9419023318594073,-51.5,0.0,2
1002,1536805269317719,5.825941686785851,-59.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269325857,0.5674555459138722,-57.0,0.0,1
1001,1536805269332069,3.6783685837459528,-57.5,0.0,1
1001,1536805269342488,3.702912276352123,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269347118,0.6165429311262134,-57.0,0.0,1
1002,1536805269356815,5.850485379392021,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269383882,1.874407177192439,-51.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269395147,1.8375916382831834,-52.0,0.0,2
1002,1536805269432950,5.740038762664255,-59.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269437636,0.5981351616715855,-57.5,0.0,1
1001,1536805269443949,3.6660967374428677,-57.5,0.0,1
1001,1536805269458626,3.745863738412921,-57.5,0.0,1
1002,1536805269465187,5.789126147876595,-59.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269469816,0.5306400070046173,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269491373,1.8621353308893536,-52.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269512129,1.8559994077378112,-52.0,0.0,2
1001,1536805269546041,3.5679219670181865,-58.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269550461,0.4140574671253088,-57.0,0.0,1
1002,1536805269570396,5.8627572256951055,-59.0,0.0,1
1002,1536805269580780,5.9486601498167015,-59.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269587983,0.4263293134283934,-56.5,0.0,1
1001,1536805269594497,3.659960814291325,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269618951,1.8559994077378112,-52.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269634136,1.8621353308893536,-52.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269670972,0.4447370828830213,-56.5,0.0,1
1001,1536805269678096,3.6722326605944104,-58.0,0.0,1
1002,1536805269682325,5.819805763634308,-58.5,0.0,1
1002,1536805269693979,5.813669840482765,-59.0,0.0,1
1001,1536805269700391,3.733591892109836,-57.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269705417,0.3158826967006272,-57.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269728866,1.8375916382831834,-52.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269748139,1.8375916382831834,-52.5,0.0,2
1001,1536805269791528,3.6722326605944104,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269796773,0.3526982356098829,-56.5,0.0,1
1002,1536805269802535,5.832077609937393,-59.0,0.0,1
1703 0003 8B03 5024 48A6 0E00,1536805269810824,5.451650374541754,-65.0,0.0,1
1001,1536805269822124,3.801087046776804,-58.0,0.0,1
1002,1536805269828634,5.813669840482765,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269834955,0.2852030809429147,-56.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269861443,1.7762324067677575,-52.5,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269875142,1.8130479456770132,-53.0,0.0,2
1002,1536805269910097,5.782990224725053,-58.5,0.0,1
1001,1536805269915880,3.6538248911397826,-58.5,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269920645,0.0888535400935524,-56.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269931612,0.1195331558512649,-56.5,0.0,1
1001,1536805269940216,3.801087046776804,-58.5,0.0,1
1002,1536805269944931,5.911844610907447,-58.0,0.0,1
E200 0017 1510 0023 1520 7DAB,1536805269973526,1.7639605604646729,-53.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805269986558,1.7516887141615873,-53.0,0.0,2
E200 0017 1510 0023 1520 7DAB,1536805270022499,0.16862054106360613,-57.0,0.0,1
