A998,920.625,920.625,1642422359589883,-42.0,3.4054373491061236,27.5,27.5
A998,920.625,920.625,1642422359600026,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359605777,-42.0,3.411573272257666,27.5,27.5
A998,920.625,920.625,1642422359616164,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359624144,-42.0,3.429981041712294,27.5,27.5
A998,920.625,920.625,1642422359635746,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359644406,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359652720,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359663863,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359671816,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359682059,-42.0,3.423845118560751,27.5,27.5
A998,920.625,920.625,1642422359687511,-42.0,3.423845118560751,27.5,27.5
A998,922.625,920.625,1642422359814231,-41.5,3.448388811166921,25.0,25.0
A998,922.625,920.625,1642422359821781,-41.5,3.454524734318464,25.0,25.0
A998,922.625,920.625,1642422359832301,-41.5,3.448388811166921,25.0,25.0
A998,922.625,920.625,1642422359842147,-41.5,3.442252888015379,25.0,25.0
A998,922.625,920.625,1642422359851114,-41.5,3.466796580621549,25.0,25.0
A998,922.625,920.625,1642422359859057,-41.5,3.454524734318464,25.0,25.0
A998,922.625,920.625,1642422359869383,-41.5,3.448388811166921,25.0,25.0
A998,922.625,920.625,1642422359878713,-41.5,3.4606606574700063,25.0,25.0
A998,922.625,920.625,1642422359884400,-41.5,3.466796580621549,25.0,25.0
A998,922.625,920.625,1642422359895670,-41.5,3.4606606574700063,25.0,25.0
A998,922.625,920.625,1642422359903275,-41.5,3.454524734318464,25.0,25.0
A998,922.125,920.625,1642422360010845,-41.5,3.485204350076177,25.0,25.0
A998,922.125,920.625,1642422360020357,-41.5,3.485204350076177,25.0,25.0
A998,922.125,920.625,1642422360030645,-41.5,3.497476196379262,25.0,25.0
A998,922.125,920.625,1642422360036520,-41.5,3.485204350076177,25.0,25.0
A998,922.125,920.625,1642422360047219,-41.5,3.4913402732277192,25.0,25.0
A998,922.125,920.625,1642422360056250,-41.5,3.497476196379262,25.0,25.0
A998,922.125,920.625,1642422360063853,-41.5,3.5036121195308043,25.0,25.0
A998,922.125,920.625,1642422360075323,-41.5,3.5158839658338894,25.0,25.0
A998,922.125,920.625,1642422360080909,-41.5,3.5036121195308043,25.0,25.0
