A997,924.125,1638151325153274,5.5714182216006485,-41.0
A997,924.125,1638151325160812,5.583690067903734,-41.0
A997,924.125,1638151325169943,5.577554144752192,-41.0
A997,924.125,1638151325181527,5.565282298449106,-41.0
A997,924.125,1638151325189687,5.3627968344482015,-39.5
A997,924.125,1638151325195717,5.344389064993574,-38.0
A997,924.125,1638151325311428,5.553010452146021,-41.0
A997,924.125,1638151325320890,5.5714182216006485,-41.0
A997,924.125,1638151325331362,5.559146375297564,-41.0
A997,924.125,1638151325355491,5.565282298449106,-41.0
A997,924.125,1638151325362481,5.577554144752192,-41.0
A997,924.125,1638151325372108,5.577554144752192,-41.0
A997,924.125,1638151325381786,5.5714182216006485,-41.0
A997,924.125,1638151325390376,5.565282298449106,-41.0
A997,924.125,1638151325401719,5.565282298449106,-41.0
A997,924.125,1638151325409620,5.583690067903734,-41.0
A997,924.125,1638151325415341,5.577554144752192,-41.0
A997,924.125,1638151325425860,5.553010452146021,-41.0
A997,924.125,1638151325433206,5.565282298449106,-41.0
A997,924.125,1638151325462448,5.559146375297564,-41.0
A997,924.125,1638151325468061,5.565282298449106,-41.0
A997,924.125,1638151325476760,5.559146375297564,-41.0
A997,924.125,1638151325487231,5.565282298449106,-41.0
A997,924.125,1638151325496414,5.565282298449106,-38.0
A997,924.125,1638151325507961,5.270757987175063,-38.0
A997,924.125,1638151325516083,5.577554144752192,-41.0
A997,924.125,1638151325525761,5.5714182216006485,-41.0
A997,924.125,1638151325532053,5.559146375297564,-41.0
A997,924.125,1638151325541948,5.565282298449106,-41.0
A997,924.125,1638151325552075,5.5714182216006485,-41.0
A997,924.125,1638151325561409,5.565282298449106,-41.0
A997,924.125,1638151325568646,5.559146375297564,-41.0
A997,924.125,1638151325577806,5.577554144752192,-41.0
A997,924.125,1638151325586788,5.565282298449106,-41.0
A997,924.125,1638151325597719,5.559146375297564,-41.0
A997,924.125,1638151325605240,5.418020142812084,-39.5
A997,924.125,1638151325615643,5.381204603902829,-39.5
A997,924.125,1638151325625066,5.559146375297564,-41.0
A997,924.125,1638151325632026,5.577554144752192,-41.0
A997,924.125,1638151325642389,5.565282298449106,-41.0
A997,924.125,1638151325651076,5.583690067903734,-41.0
A997,924.125,1638151325658434,5.577554144752192,-41.0
A997,924.125,1638151325669152,5.577554144752192,-41.0
A997,924.125,1638151325675030,5.559146375297564,-41.0
A997,924.125,1638151325686255,5.5714182216006485,-41.0
A997,924.125,1638151325694788,5.565282298449106,-41.0
A997,924.125,1638151325705356,5.559146375297564,-41.0
A997,924.125,1638151325714938,5.5714182216006485,-41.0
A997,924.125,1638151325720101,5.565282298449106,-41.0
A997,924.125,1638151325732320,5.5714182216006485,-41.0
A997,924.125,1638151325740991,5.577554144752192,-41.0
A997,924.125,1638151325751040,5.565282298449106,-41.0
A997,924.125,1638151325761521,5.418020142812084,-40.0
A997,924.125,1638151325767445,5.749359992995383,-38.5
A997,924.125,1638151325777210,5.5714182216006485,-41.0
A997,924.125,1638151325783500,5.5714182216006485,-41.0
A997,924.125,1638151325796223,5.577554144752192,-41.0
A997,924.125,1638151325803784,5.522330836388308,-40.5
A997,924.125,1638151325814422,5.583690067903734,-40.5
A997,924.125,1638151325823249,5.565282298449106,-41.0
A997,924.125,1638151325831976,5.5714182216006485,-41.0
A997,924.125,1638151325840422,5.5714182216006485,-41.0
A997,924.125,1638151325846936,5.5714182216006485,-41.0
A997,924.125,1638151325855550,5.565282298449106,-41.0
A997,924.125,1638151325869578,5.565282298449106,-41.0
A997,924.125,1638151325874654,5.583690067903734,-41.0
A997,924.125,1638151325882879,5.5714182216006485,-41.0
A997,924.125,1638151325894740,5.559146375297564,-41.0
A997,924.125,1638151325901282,5.5714182216006485,-41.0
A997,924.125,1638151325927981,5.5714182216006485,-41.0
A997,924.125,1638151325933946,5.565282298449106,-41.0
A997,924.125,1638151325943380,5.5714182216006485,-41.0
A997,924.125,1638151325955166,5.565282298449106,-41.0
A997,924.125,1638151325964720,5.559146375297564,-38.5
A997,924.125,1638151325972165,5.829126993965437,-38.5
A997,924.125,1638151325981516,5.577554144752192,-41.0
A997,924.125,1638151325992016,5.577554144752192,-41.0
A997,924.125,1638151326000383,5.546874528994478,-41.0
A997,924.125,1638151326008903,5.583690067903734,-41.0
A997,924.125,1638151326020565,5.565282298449106,-41.0
A997,924.125,1638151326030351,5.5714182216006485,-41.0
A997,924.125,1638151326037368,5.553010452146021,-41.0
A997,924.125,1638151326046095,5.5714182216006485,-41.0
A997,924.125,1638151326052908,5.577554144752192,-41.0
A997,924.125,1638151326062686,5.5714182216006485,-41.0
A997,924.125,1638151326088207,5.5714182216006485,-41.0
A997,924.125,1638151326099785,5.5714182216006485,-41.0
A997,924.125,1638151326106016,5.559146375297564,-41.0
A997,924.125,1638151326114427,5.559146375297564,-41.0
A997,924.125,1638151326128085,5.5714182216006485,-41.0
A997,924.125,1638151326135310,5.5714182216006485,-41.0
A997,924.125,1638151326145619,5.5714182216006485,-41.0
A997,924.125,1638151326154304,5.553010452146021,-41.0
A997,924.125,1638151326160206,5.5714182216006485,-41.0
A997,924.125,1638151326169640,5.5714182216006485,-41.0
A997,924.125,1638151326180833,5.559146375297564,-41.0
A997,924.125,1638151326188488,5.577554144752192,-41.0
A997,924.125,1638151326198342,5.577554144752192,-41.0
A997,924.125,1638151326207510,5.583690067903734,-41.0
A997,924.125,1638151326214344,5.577554144752192,-41.0
A997,924.125,1638151326223024,5.583690067903734,-40.0
A997,924.125,1638151326233085,5.546874528994478,-40.5
A997,924.125,1638151326240926,5.577554144752192,-41.0
A997,924.125,1638151326253780,5.565282298449106,-41.0
A997,924.125,1638151326262717,5.583690067903734,-41.0
A997,924.125,1638151326272287,5.5714182216006485,-41.0
A997,924.125,1638151326282077,5.5714182216006485,-41.0
A997,924.125,1638151326286164,5.583690067903734,-41.0
A997,924.125,1638151326295820,5.553010452146021,-41.0
A997,924.125,1638151326305948,5.577554144752192,-41.0
A997,924.125,1638151326313552,5.5714182216006485,-41.0
A997,924.125,1638151326323653,5.559146375297564,-41.0
A997,924.125,1638151326332656,5.559146375297564,-41.0
A997,924.125,1638151326344063,5.5714182216006485,-41.0
A997,924.125,1638151326353326,5.559146375297564,-41.0
A997,924.125,1638151326361710,5.577554144752192,-41.0
A997,924.125,1638151326372349,5.553010452146021,-41.0
A997,924.125,1638151326377413,5.325981295538946,-38.0
A997,924.125,1638151326389415,5.344389064993574,-38.0
A997,924.125,1638151326397646,5.559146375297564,-41.0
A997,924.125,1638151326406596,5.559146375297564,-41.0
A997,924.125,1638151326413374,5.553010452146021,-41.0
